group_type,group,total_files,NONE_count,NONE_percent,LZ4_count,LZ4_percent,ZSTD_count,ZSTD_percent,UNKNOWN_count,UNKNOWN_percent,compressed_count,compressed_percent,stored_bytes,known_original_size_files,known_original_bytes,minimum_original_bytes,maximum_original_bytes,average_original_bytes,compressed_stored_bytes,compressed_original_bytes,compressed_ratio_percent
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffblock_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,245128,1,245128,245128,245128,245128.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffblock_01_blend,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,245128,1,245128,245128,245128,245128.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffblock_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,383984,1,383984,383984,383984,383984.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffblock_02_blend,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,383984,1,383984,383984,383984,383984.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffblock_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,243172,1,243172,243172,243172,243172.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffblock_03_blend,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,243172,1,243172,243172,243172,243172.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffpiece_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,452004,1,452004,452004,452004,452004.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffpiece_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,244486,1,244486,244486,244486,244486.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffpiece_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,318972,1,318972,318972,318972,318972.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffpiece_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,253350,1,253350,253350,253350,253350.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffpillar_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,226296,1,226296,226296,226296,226296.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffpillar_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,248316,1,248316,248316,248316,248316.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffrock_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,39708,1,39708,39708,39708,39708.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffrock_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,40364,1,40364,40364,40364,40364.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffrock_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,47872,1,47872,47872,47872,47872.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffrock_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25502,1,25502,25502,25502,25502.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffrock_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,39888,1,39888,39888,39888,39888.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffrock_06,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25722,1,25722,25722,25722,25722.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffrock_07,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,41764,1,41764,41764,41764,41764.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffrock_08,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,46744,1,46744,46744,46744,46744.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_cliffslab_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,58384,1,58384,58384,58384,58384.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rockfeature_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,29568,1,29568,29568,29568,29568.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rockfeature_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,44552,1,44552,44552,44552,44552.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,74772,1,74772,74772,74772,74772.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_01_tb,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,79300,1,79300,79300,79300,79300.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,84222,1,84222,84222,84222,84222.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_02_tb,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,91930,1,91930,91930,91930,91930.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,70664,1,70664,70664,70664,70664.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_03_tb,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,76996,1,76996,76996,76996,76996.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,76796,1,76796,76796,76796,76796.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_04_tb,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,81772,1,81772,81772,81772,81772.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_rubble_05,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,69312,1,69312,69312,69312,69312.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_sharpboulder_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10200,1,10200,10200,10200,10200.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_sharpboulder_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,13180,1,13180,13180,13180,13180.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_sharpboulder_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,15008,1,15008,15008,15008,15008.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_sharprock_01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,82264,1,82264,82264,82264,82264.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_sharprock_02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,31398,1,31398,31398,31398,31398.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_sharprock_03,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,24566,1,24566,24566,24566,24566.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_glb_sharprock_04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,31782,1,31782,31782,31782,31782.00,0,,
directory_depth_3,rigidmodels\buildings\wh3_waterplane_dammed_300x,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2120,1,2120,2120,2120,2120.00,0,,
directory_depth_3,rigidmodels\campaign\beastmen,6,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,265198,6,265198,2940,229424,44199.67,0,,
directory_depth_3,rigidmodels\campaign\cathay,70,70,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7964426,70,7964426,3772,1895138,113777.51,0,,
directory_depth_3,rigidmodels\campaign\chaos,42,42,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1433356,42,1433356,4504,144108,34127.52,0,,
directory_depth_3,rigidmodels\campaign\chaos_dwarfs,56,56,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4961068,56,4961068,4366,925898,88590.50,0,,
directory_depth_3,rigidmodels\campaign\dark_elves,26,26,100.00,0,0.00,0,0.00,0,0.00,0,0.00,805352,26,805352,2696,119414,30975.08,0,,
directory_depth_3,rigidmodels\campaign\decals,278,278,100.00,0,0.00,0,0.00,0,0.00,0,0.00,160128,278,160128,576,576,576.00,0,,
directory_depth_3,rigidmodels\campaign\encampments,9,9,100.00,0,0.00,0,0.00,0,0.00,0,0.00,315068,9,315068,4754,133948,35007.56,0,,
directory_depth_3,rigidmodels\campaign\gen_cliffs_floating,45,45,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2872878,45,2872878,4948,277352,63841.73,0,,
directory_depth_3,rigidmodels\campaign\generic_props,564,564,100.00,0,0.00,0,0.00,0,0.00,0,0.00,56740358,564,56740358,2436,1063038,100603.47,0,,
directory_depth_3,rigidmodels\campaign\height_patch,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2996,1,2996,2996,2996,2996.00,0,,
directory_depth_3,rigidmodels\campaign\highelves,51,51,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1078746,51,1078746,3026,94546,21151.88,0,,
directory_depth_3,rigidmodels\campaign\khorne,50,50,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5400344,50,5400344,3128,507500,108006.88,0,,
directory_depth_3,rigidmodels\campaign\kislev,12,12,100.00,0,0.00,0,0.00,0,0.00,0,0.00,403628,12,403628,8584,75924,33635.67,0,,
directory_depth_3,rigidmodels\campaign\moons,15,15,100.00,0,0.00,0,0.00,0,0.00,0,0.00,577756,15,577756,3808,200736,38517.07,0,,
directory_depth_3,rigidmodels\campaign\nurgle,117,117,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10953368,117,10953368,10754,2821356,93618.53,0,,
directory_depth_3,rigidmodels\campaign\ogrekingdom,13,13,100.00,0,0.00,0,0.00,0,0.00,0,0.00,757528,13,757528,12836,111628,58271.38,0,,
directory_depth_3,rigidmodels\campaign\quest_battles,10,10,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6643578,10,6643578,3238,2224594,664357.80,0,,
directory_depth_3,rigidmodels\campaign\resources,90,90,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1398700,90,1398700,2696,79692,15541.11,0,,
directory_depth_3,rigidmodels\campaign\settlements,659,659,100.00,0,0.00,0,0.00,0,0.00,0,0.00,68370702,659,68370702,2436,2176090,103749.17,0,,
directory_depth_3,rigidmodels\campaign\slaanesh,31,31,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5223240,31,5223240,10828,1671364,168491.61,0,,
directory_depth_3,rigidmodels\campaign\special_props,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,345812,3,345812,59096,154032,115270.67,0,,
directory_depth_3,rigidmodels\campaign\tombkings,50,50,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3329740,50,3329740,3736,305986,66594.80,0,,
directory_depth_3,rigidmodels\campaign\tzeentch,71,71,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9092234,71,9092234,5952,3658992,128059.63,0,,
directory_depth_3,rigidmodels\campaign\vampire_coast,33,33,100.00,0,0.00,0,0.00,0,0.00,0,0.00,798638,33,798638,2848,43520,24201.15,0,,
directory_depth_3,rigidmodels\campaign\vegetation,170,170,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5413482,170,5413482,2258,95926,31844.01,0,,
directory_depth_3,rigidmodels\campaign\wood_elves,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,11360,3,11360,3636,3976,3786.67,0,,
directory_depth_3,rigidmodels\debuggeometry,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,13480,2,13480,4888,8592,6740.00,0,,
directory_depth_3,rigidmodels\decals,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1412,1,1412,1412,1412,1412.00,0,,
directory_depth_3,rigidmodels\decals\beastmen,12,12,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6912,12,6912,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\brt,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1728,3,1728,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\chd,73,73,100.00,0,0.00,0,0.00,0,0.00,0,0.00,42048,73,42048,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\chs,18,18,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10368,18,10368,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\cth,103,103,100.00,0,0.00,0,0.00,0,0.00,0,0.00,59328,103,59328,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\def,22,22,100.00,0,0.00,0,0.00,0,0.00,0,0.00,12672,22,12672,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\frg,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,576,1,576,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\generic,153,153,100.00,0,0.00,0,0.00,0,0.00,0,0.00,88128,153,88128,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\global,20,20,100.00,0,0.00,0,0.00,0,0.00,0,0.00,11520,20,11520,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\hef,37,37,100.00,0,0.00,0,0.00,0,0.00,0,0.00,21312,37,21312,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\kho,110,110,100.00,0,0.00,0,0.00,0,0.00,0,0.00,63360,110,63360,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\ksl,83,83,100.00,0,0.00,0,0.00,0,0.00,0,0.00,47808,83,47808,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\lava fire,14,14,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8064,14,8064,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\lzd,49,49,100.00,0,0.00,0,0.00,0,0.00,0,0.00,28224,49,28224,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\monster_den,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1152,2,1152,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\mud,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1152,2,1152,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\nur,60,60,100.00,0,0.00,0,0.00,0,0.00,0,0.00,34560,60,34560,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\ogr,43,43,100.00,0,0.00,0,0.00,0,0.00,0,0.00,24768,43,24768,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\sewergrid,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1728,3,1728,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\skv,21,21,100.00,0,0.00,0,0.00,0,0.00,0,0.00,12096,21,12096,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\slaa,26,26,100.00,0,0.00,0,0.00,0,0.00,0,0.00,14976,26,14976,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\streetborder,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,576,1,576,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\tmb,94,94,100.00,0,0.00,0,0.00,0,0.00,0,0.00,54144,94,54144,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\tze,21,21,100.00,0,0.00,0,0.00,0,0.00,0,0.00,12096,21,12096,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\vfx,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1152,2,1152,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\warpstone,8,8,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4608,8,4608,576,576,576.00,0,,
directory_depth_3,rigidmodels\decals\wood elf,29,29,100.00,0,0.00,0,0.00,0,0.00,0,0.00,16704,29,16704,576,576,576.00,0,,
directory_depth_3,skyboxes,7,7,100.00,0,0.00,0,0.00,0,0.00,0,0.00,420236,7,420236,2556,154624,60033.71,0,,
directory_depth_3,terrain\campaigns\wh3_main_chaos_map_1,101,101,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2466164,101,2466164,2284,220864,24417.47,0,,
directory_depth_3,terrain\campaigns\wh3_main_combi_map_1,206,206,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3405548,206,3405548,1960,181876,16531.79,0,,
directory_depth_3,terrain\campaigns\wh3_main_prologue_map,6,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,52260,6,52260,5848,12760,8710.00,0,,
directory_depth_3,terrain\tiles\battle,1349,0,0.00,1349,100.00,0,0.00,0,0.00,1349,100.00,163584499,1349,295530900,140,11434460,219074.05,163584499,295530900,55.35
directory_depth_3,terrain\tiles\campaign,842,0,0.00,842,100.00,0,0.00,0,0.00,842,100.00,3524955,842,5053372,140,258896,6001.63,3524955,5053372,69.75
directory_depth_3,terrain\vegetation\battle,207,207,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4333604,207,4333604,3256,90242,20935.29,0,,
directory_depth_3,ui\3dui\models,238,0,0.00,0,0.00,238,100.00,0,0.00,238,100.00,2640638,238,6429412,784,201344,27014.34,2640638,6429412,41.07
directory_depth_3,variantmeshes\_variantmodels\engines,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,34012,3,34012,10452,11780,11337.33,0,,
directory_depth_3,variantmeshes\_variantmodels\humanoid01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9264,1,9264,9264,9264,9264.00,0,,
directory_depth_3,variantmeshes\_variantmodels\humanoid01j,4,4,100.00,0,0.00,0,0.00,0,0.00,0,0.00,578932,4,578932,16984,432616,144733.00,0,,
directory_depth_3,variantmeshes\_variantmodels\humanoid02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,11248,1,11248,11248,11248,11248.00,0,,
directory_depth_3,variantmeshes\_variantmodels\humanoid04i,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,355384,2,355384,105528,249856,177692.00,0,,
directory_depth_3,variantmeshes\_variantmodels\humanoid05,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1691064,2,1691064,845532,845532,845532.00,0,,
directory_depth_3,variantmeshes\_variantmodels\humanoid12b,4,4,100.00,0,0.00,0,0.00,0,0.00,0,0.00,874574,4,874574,100036,494506,218643.50,0,,
directory_depth_3,variantmeshes\_variantmodels\humanoid16d,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,420618,2,420618,17216,403402,210309.00,0,,
directory_depth_3,variantmeshes\_variantmodels\humanoid17,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,17560,2,17560,7560,10000,8780.00,0,,
directory_depth_3,variantmeshes\_variantmodels\palanquin01,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2885748,1,2885748,2885748,2885748,2885748.00,0,,
directory_depth_3,variantmeshes\_variantmodels\props,8,8,100.00,0,0.00,0,0.00,0,0.00,0,0.00,899958,8,899958,9532,345486,112494.75,0,,
directory_depth_3,variantmeshes\_variantmodels\raptor02_team,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,620020,1,620020,620020,620020,620020.00,0,,
directory_depth_3,variantmeshes\_variantmodels\seamonster02,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,991900,1,991900,991900,991900,991900.00,0,,
directory_depth_3,variantmeshes\_variantmodels\snake04,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,571696,1,571696,571696,571696,571696.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\ac1,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,114680,1,114680,114680,114680,114680.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\ad1,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1142484,2,1142484,431486,710998,571242.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\ap1,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2013330,2,2013330,928618,1084712,1006665.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\ba1,4,4,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1714192,4,1714192,12624,721284,428548.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc1,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7199550,2,7199550,3599068,3600482,3599775.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc2,18,18,100.00,0,0.00,0,0.00,0,0.00,0,0.00,14618458,18,14618458,16408,1952866,812136.56,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc2b,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6824008,3,6824008,1965696,2501218,2274669.33,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc2c,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6919886,2,6919886,3433254,3486632,3459943.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc3,4,4,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8641116,4,8641116,1659542,2683026,2160279.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc3b,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4316186,2,4316186,787944,3528242,2158093.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc4,28,28,100.00,0,0.00,0,0.00,0,0.00,0,0.00,21493400,28,21493400,21172,2965482,767621.43,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc4b,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1647964,2,1647964,705196,942768,823982.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc4c,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6544592,2,6544592,2973546,3571046,3272296.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bc5,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5690778,2,5690778,2793520,2897258,2845389.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bch1,7,7,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3241718,7,3241718,428626,576346,463102.57,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bi1,15,15,100.00,0,0.00,0,0.00,0,0.00,0,0.00,14250568,15,14250568,75056,3367386,950037.87,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bi1b,6,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2650076,6,2650076,95172,1192732,441679.33,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bi2,6,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9561034,6,9561034,567224,3001552,1593505.67,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bi3,13,13,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3479288,13,3479288,14204,483462,267637.54,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bi4,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1425298,1,1425298,1425298,1425298,1425298.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\bo1,31,31,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6098152,31,6098152,16408,1091364,196714.58,0,,
directory_depth_3,variantmeshes\wh_variantmodels\br1,16,16,100.00,0,0.00,0,0.00,0,0.00,0,0.00,20517188,16,20517188,32920,2989662,1282324.25,0,,
directory_depth_3,variantmeshes\wh_variantmodels\cc1,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,326624,1,326624,326624,326624,326624.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\ce1,48,48,100.00,0,0.00,0,0.00,0,0.00,0,0.00,25503806,48,25503806,36486,1908412,531329.29,0,,
directory_depth_3,variantmeshes\wh_variantmodels\ce1b,22,22,100.00,0,0.00,0,0.00,0,0.00,0,0.00,28169962,22,28169962,53568,3804810,1280452.82,0,,
directory_depth_3,variantmeshes\wh_variantmodels\ce2,25,25,100.00,0,0.00,0,0.00,0,0.00,0,0.00,16077186,25,16077186,15908,3215596,643087.44,0,,
directory_depth_3,variantmeshes\wh_variantmodels\ce3,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3032002,1,3032002,3032002,3032002,3032002.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\cinematics,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4019576,1,4019576,4019576,4019576,4019576.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\co1,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6579984,2,6579984,3289992,3289992,3289992.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\cr1,4,4,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6762552,4,6762552,499814,4314832,1690638.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\dr1,13,13,100.00,0,0.00,0,0.00,0,0.00,0,0.00,41502758,13,41502758,498758,5613304,3192519.85,0,,
directory_depth_3,variantmeshes\wh_variantmodels\dr1b,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,10717144,2,10717144,4467358,6249786,5358572.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\dr2,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,9089872,2,9089872,4322606,4767266,4544936.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\dr4,6,6,100.00,0,0.00,0,0.00,0,0.00,0,0.00,13345046,6,13345046,1550758,3939214,2224174.33,0,,
directory_depth_3,variantmeshes\wh_variantmodels\dr5,4,4,100.00,0,0.00,0,0.00,0,0.00,0,0.00,6441416,4,6441416,64904,2468618,1610354.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\drh1,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1048520,2,1048520,226910,821610,524260.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\drt1,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,216412,1,216412,216412,216412,216412.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\du1,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3424,1,3424,3424,3424,3424.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\et1,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2808794,2,2808794,1404062,1404732,1404397.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\fc1,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1053568,1,1053568,1053568,1053568,1053568.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\fh1,1,1,100.00,0,0.00,0,0.00,0,0.00,0,0.00,123308,1,123308,123308,123308,123308.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\gh1,21,21,100.00,0,0.00,0,0.00,0,0.00,0,0.00,3321300,21,3321300,14392,592634,158157.14,0,,
directory_depth_3,variantmeshes\wh_variantmodels\gh3,16,16,100.00,0,0.00,0,0.00,0,0.00,0,0.00,8889068,16,8889068,39908,838292,555566.75,0,,
directory_depth_3,variantmeshes\wh_variantmodels\gh4,4,4,100.00,0,0.00,0,0.00,0,0.00,0,0.00,4189096,4,4189096,27360,1432846,1047274.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\gh5,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,1481246,2,1481246,245442,1235804,740623.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\gi1,7,7,100.00,0,0.00,0,0.00,0,0.00,0,0.00,5931230,7,5931230,21918,2740130,847318.57,0,,
directory_depth_3,variantmeshes\wh_variantmodels\gi1b,2,2,100.00,0,0.00,0,0.00,0,0.00,0,0.00,2535012,2,2535012,187152,2347860,1267506.00,0,,
directory_depth_3,variantmeshes\wh_variantmodels\gi1c,3,3,100.00,0,0.00,0,0.00,0,0.00,0,0.00,7317206,3,7317206,580520,4546818,2439068.67,0,,
